Drug_ID	Drug	Y
1971233	"Clc1cc(Cc2n(CC=C)c(SCC(=O)N)nn2)ccc1OC(C)C"	0
6603202	"S1(=O)(=O)N=C(Sc2c1cc(cc2)C(OC)=O)NCCCN1CCOCC1"	0
3236949	"O1C2(OCC1)CCN(CC2)C(=O)Cn1ncc2c1cccc2"	0
66541	"O=c1n(c(=O)nc2n(ncnc12)C)C"	0
3243209	"S(=O)(=O)(N1CCCCC1)c1cc2c(n(cc(c2=O)C(OC)=O)C)cc1"	0
662151	"O1CCN(CCN2C(C(=C(O)C2=O)C(=O)c2oc3c(c2)cccc3)c2cccnc2)CC1"	0
789890	"O=C(CCc1c2c([nH]c1)c(ccc2)C(O)=O)C"	0
2941638	"Brc1ccc(NC(=O)CC2Sc3n(ncn3)C2=O)cc1"	0
3236078	"O1C(CCC1)C(=O)Nc1ccc(C(=O)N2CC(N(CC2)c2cc(ccc2)C)C)cc1"	0
3699010	"O1C23C(C(C1C=C3)C(OCC(C)C)=O)C(=O)N(C2)C1CCCC1"	0
660120	"Clc1ccc(c2nc(N)c(c(c3cc(oc3)C)c2)C#N)cc1"	0
866431	"o1nc(C(=O)NCc2cccnc2)cc1C"	0
6602760	"OC(CN1CCN(CC1)CCO)COc1cc(c(C(C)C)cc1)C"	0
2526478	"S(CC(=O)N1CCC(CC1)C(=O)Nc1sccn1)c1n(Cc2ccccc2)c(nn1)C"	0
653326	"S(c1n2c3c(cc(c2nn1)C)cc1OCOc1c3)CC(=O)Nc1noc(c1)C"	0
2956881	"s1c(N2C(=O)C3C(C4CC3C=C4)C2=O)c(cc1C)C(OCC)=O"	0
647945	"S(c1n(c2c(n(c(=O)n(c2=O)C)C)n1)CC)CC(=O)Nc1c(N2CCCCC2)cccc1"	0
251561	"O1C(C2C(CC3N(C2)CCc2c3[nH]c3c2cccc3)C(=C1)C(OC)=O)C"	0
661492	"O=c1n(c(nc2n(c3nc4c(nc3c12)cccc4)CCCOC)C)c1c(OC)cccc1"	0
648166	"S(=O)(=O)(n1nc(nc1N)C(=O)N1CCOCC1)CC"	0
665881	"Fc1c(CN2C(C3C(O)(CC2)CCCC3)c2cc(OC)c(O)cc2)cccc1"	0
1510322	"O=C(c1ccc(N2CCNCC2)cc1)c1cccnc1"	0
4448969	"O=C(NCCc1nc2n(c1)cccc2)CC1CCCC1"	0
2572806	"o1c2c(c(CN(CC(=O)Nc3cc4OCCOc4cc3)CC)cc1=O)cc(c(c2)C)C"	0
653413	"s1c2c(n(Cc3cc(OC)c(OC)c(OC)c3)c(c2)C(O)=O)cc1"	0
972838	"S(=O)(=O)(N1CCOCC1)c1cc(c(OCC(OC)=O)cc1)C"	0
2849314	"O(C(=O)C=1C(NC(=O)NC1C)c1cc(O)ccc1)CC"	0
2078499	"S(Cc1nc2n(cc(cc2)C)c(=O)c1)c1n(c(nn1)c1occc1)c1ccccc1"	0
5307797	"Clc1cc(C2n3[nH]c(nc3=NC=3CC(CC(=O)C23)(C)C)C(OC)=O)ccc1"	0
877106	"S(=O)(=O)(c1n(c2ccccc2)cnn1)C"	0
5310613	"O(c1cc(CC(=O)/C(=c2\[nH]c3c([nH]2)cccc3)C#N)ccc1OC)C"	0
698884	"Clc1cc(c2n(CC)c(=S)[nH]n2)ccc1"	0
3241244	"O=C1N(C2CCCC2)C(C(=O)N(C1)CCc1ccccc1)c1ccc(OC)cc1"	0
2999926	"Clc1c(S(=O)(=O)N2CCOCC2)cc2c(n3CCCCCc3nc2=O)c1"	0
5389596	"O=C/1N(c2ccc(OC)cc2)C(=O)NC(=O)C1=C(\NCCCN(C)C)CC"	0
5309777	"S(=O)(=O)(N1CCC(CC1)C(=O)NC1CCCc2c1cccc2)c1c(n(nc1C)C)C"	0
667239	"o1c(c(c2c1ccc(OC(=O)N(C)C)c2)C(OCC)=O)c1ccccc1"	0
33925	"O=C1N(C(=O)N(C(=O)C1(CC)c1ccccc1)COC)COC"	0
5309715	"O=C(NCc1cccnc1)Cn1nc2CCCCc2c1"	0
2956332	"S(=O)(=O)(N1CCCCC1)c1c2c(c(OC)c(S(=O)(=O)N3CCCCC3)cc2)ccc1"	0
721123	"O=C(Nc1cc(N)ccc1)c1c(cccc1)C"	0
647210	"S(=O)(=O)(NCC(=O)N(C(C(=O)NC1CCCCC1)CC)CC1OCCC1)c1ccc(OC)cc1"	0
664372	"s1c2n(c3c(c2nc1C)cc(cc3)CC)CC"	0
3245936	"O=C(N1CCc2c(C1)cccc2)C(n1nc(n2c(c1=O)cc1occc21)C)C"	0
657431	"O=C1N(C(=O)N(C(=O)C1CC(=O)c1ccc(OC)cc1)C)C"	0
780681	"O=C(Nc1n(CCC)c2c(n1)cccc2)c1ccc(cc1)C"	0
9579596	"o1n[n+](C(Cc2ccccc2)C)cc1/N=C(/[O-])N(C)C"	0
663511	"O(c1ccc(c2n(CCC)c3nc4c(nc3n2)cccc4)cc1)C"	0
743110	"S(=O)(=O)(N(c1cc(OC)ccc1)CC(O)=O)c1ccccc1"	0
2353062	"S(=O)(=O)(N1CCOCC1)c1ccc(CCC(=O)Nc2c(n(n(c2=O)c2ccccc2)C)C)cc1"	0
3245848	"S(=O)(=O)(NCCN1C(CCCC1)CC)c1cc2CCN(c2cc1)C(=O)C"	0
2998130	"N1(CCN(CC1)c1nccnc1)c1ncccc1"	0
783687	"S(Cc1c(F)cccc1)c1oc(nn1)c1ccccc1"	0
1296765	"S(c1n(c(nn1)COc1c(cccc1C)C)c1ccccc1)CC(=O)Nc1sccn1"	0
1360786	"Clc1cc(CN2CCN(S(=O)(=O)c3ccc(OC)cc3)CC2)ccc1"	0
2997661	"S=P(N1CCOCC1)(c1n(ccn1)C)c1n(ccn1)C"	0
658941	"O(c1cc(C(=O)NCC(=O)n2nc(cc2C)C)cc(OC)c1OC)C"	0
663050	"Clc1c(cc(NC(=O)CSc2n(c(nn2)c2occc2)CC=C)c(OC)c1)C"	0
2972947	"o1c2c(n(CCC(=O)Nc3cc4OCCOc4cc3)c1=O)cccc2"	0
661112	"O=C1N(CCCc2n(c(=O)c3c(n2)cccc3)c2nc(ccc2)C)C(=O)c2c1cccc2"	0
660361	"S(CC(=O)NCC(=O)c1ccccc1)c1n(nnn1)C"	0
5389495	"Clc1c(O)c(CN2CCN(CC2)C)c2oc(=O)cc(c2c1)CCC"	0
660908	"OC1=C(C(N(CCN(CC)CC)C1=O)c1ccccc1)C(=O)C"	0
2423307	"S(=O)(=O)(N1CCN(CC1)C)c1cc(ccc1)C(=O)Nc1scc(n1)c1ccc(cc1)C"	0
2981432	"O1C2(C(C(CC2)(C1=O)C)(C)C)C(=O)N(c1c(cccc1)C(OC)=O)C"	0
659422	"O=C(CN1C(CCCC1)C)c1c2c([nH]c1C)cccc2"	0
651207	"Clc1c(S(=O)(=O)N2CCOCC2)cc(C(=O)N2CCN(CC2)C(OCC)=O)cc1"	0
5310571	"s1c2c(nc1NC(=O)C(C)C)c(OC)ccc2OC"	0
5310516	"O1CCN(CC1)C(=O)Cn1c(=O)c2nnn(c2nc1)c1ccccc1"	0
3238089	"O=C(N1CCCC1)C1C(N(C(=O)c2c1cc(OC)c(OC)c2)C)c1cc(OC)c(OC)cc1"	0
2209338	"S(c1c(C(=O)NCc2cc3OCOc3cc2)cccc1)CC"	0
4292572	"Fc1c(N2CCN(CC2)C(=O)c2occc2)cc(c(c1)C(=O)CC)C"	0
650499	"s1c(C(O)c2cccnc2)ccc1"	0
54678160	"Oc1c2c(n(CCC)c(=O)c1C(=O)Nc1ncccc1O)CCCC2"	0
2130720	"S(=O)(=O)(N1CCCC1)c1cc(ccc1)C(=O)n1nc(cc1C)C"	0
879280	"o1c2c(c(c1C(=O)Nc1c(OC)cccc1)C)cc(cc2)C"	0
1244099	"s1c(NC(=O)c2cc(sc2)C)c(c(c1C(=O)C)C)C(OCC)=O"	0
2213538	"O1CCN(CC1)c1ccc(NC(=O)c2cc3nc(c(nc3cc2)c2occc2)c2occc2)cc1"	0
588806	"S(c1nc(nc2c1cccc2)C)CCC(O)=O"	0
1780	"OC(=O)CCCC#CCC#CCC#CCC#CCCCCC"	0
3406134	"s1c(C(N2CCC(CC2)C)c2ccc(cc2)C)c(O)n2ncnc12"	0
650468	"S(c1n(c2c(n(c(=O)[nH]c2=O)C)n1)C)CC"	0
656062	"s1c(CN(C(c2occc2)C(=O)NCc2ccc(OC)cc2)C(=O)Cc2sccc2)ccc1"	0
3239556	"O=C1CC(CC(=O)C1C(=O)CCCCC(=O)C1C(=O)CC(CC1=O)(C)C)(C)C"	0
5308344	"S(=O)(=O)(NCCN1CCCC1)c1c2ncccc2ccc1"	0
1954071	"O(c1c(c2[nH]c3c(n(c(=O)[nH]c3=O)C)n2)cccc1)CCC"	0
666050	"Clc1c(Cn2c(nc3n(c(=O)n(c(=O)c23)C)C)CN2CCN(CC2)c2ccccc2)c(F)ccc1"	0
664561	"O=c1n(c(=O)n(c2c1c(n(c2)Cc1cccnc1)c1ccc(cc1)C)C)C"	0
2363793	"Clc1c2c(nc(cc2)C)c(OCc2oc(nn2)c2ccccc2)c(Cl)c1"	0
2179721	"O=C1N(c2c(cccc2)C)C(=O)NC(=O)C1"	0
658996	"Brc1n2c(scc2C)nc1CSc1n(c2ccccc2)cnn1"	0
3241384	"O=C(NCCc1cc(OC)c(OC)cc1)C1CCN(CC1)Cc1nc(oc1C)c1ccc(cc1)CC"	0
3830	"o1c(CNc2ncnc3nc[nH]c23)ccc1"	0
2408764	"S(Cc1ccc(cc1)c1ocnn1)c1sc2c(n1)cccc2"	0
5308441	"O(C(=O)C1CCN(CC1)C(=O)Cn1nc2c(CC(CC2)C)c1)CC"	0
3242513	"Clc1cc2c(=O)n3c(nc2cc1)c(C(=O)N1CCN(CC1)Cc1cc2OCOc2cc1)ccc3"	0
1263321	"S(CC(=O)NCc1occc1)c1scc(n1)c1ccccc1"	0
2942294	"O1C2(C(C(CC2)(C1=O)C)(C)C)C(OC1CCN(CC1)C)=O"	0
5738727	"Brc1c=2n([nH]c1CO)C(CC(N2)c1ccccc1)C(F)(F)F"	0
651052	"S(c1n(c(nn1)CNC(=O)Cc1cc2OCOc2cc1)C)Cc1ccccc1"	0
650975	"Fc1cc2nnn(C3CCN(CC3)CC(=O)N3CCCc4c3cccc4)c2cc1"	0
659537	"s1c(C(=O)Nc2ccc(N(C)C)cc2)c(nc1SCC(=O)Nc1sccn1)N"	0
652661	"O1C=2CC(CC(=O)C2C(C(=C1N)C(OC)=O)c1ccoc1)(C)C"	0
2249842	"Fc1c(C(=O)Nc2cc3OCOc3cc2)c(F)c(F)c(F)c1F"	0
3235834	"S(C=1N(CCN1)C(=O)c1cc(OCC)c(OCC)cc1)C"	0
3239740	"O(CCCNC(=O)c1c2c(c(=O)n(c1)CC)cc(OC)c(OC)c2)C(C)C"	0
645908	"S(c1n(CCOC)c(=O)c2c(n1)cccc2)CC(=O)Nc1cc(ccc1)C(OC)=O"	0
5308304	"O1CCN(CC1)c1nnc(N2CCN(CC2)C(=O)c2cc3c(oc2=O)cccc3)cc1"	0
1246798	"s1c(cc(C(=O)Nc2nocc2)c1)C"	0
735665	"S(CC(=O)c1c(ccc(c1)C)C)c1nc([nH]n1)C"	0
5308820	"Clc1c(c2[nH]n3C(C(=C(N=c3n2)C)C(=O)N)c2ncccc2)cccc1"	0
654986	"S(=O)(=O)(N(Cc1cccnc1)Cc1occc1)c1cc(OC)c(n2nnnc2)cc1"	0
653266	"o1c(C(=O)c2c3c(n(c2)CC(OC)=O)cccc3)ccc1"	0
1303740	"Clc1cc(N2CCN(CC2)C(=O)CN2S(=O)(=O)c3c(C2=O)cccc3)ccc1"	0
2900235	"S(CC1OC(=O)C(C1)CCCC)c1[nH]ncn1"	0
659338	"O=c1n(c2c([nH]1)cncc2)c1ccccc1"	0
658842	"S(c1nc(N2CCOCC2)c2c(CC(OC2)(C)C)c1C#N)CCOc1ccccc1"	0
3238982	"O=C(Nc1c(OC)cccc1)CN1CCN(C2c3c(c4c2cccc4)cccc3)CC1"	0
741972	"s1c2c(nc1NC(=O)CN1CCCCC1)CC(CC2=O)(C)C"	0
1050462	"Clc1c(c2noc(c2C(=O)N2CCN(CC2)c2ccccc2)C)cccc1"	0
650285	"S(C1C(=O)CC(CC1=O)(C)C)c1n(c2c(n1)n(c(=O)n(c2=O)C)C)CCC"	0
2945698	"n1(CC(CC)C)c2c(nc1C)cccc2"	0
3243904	"O=C1N(C2CCCCCC2)CC(C1)C(=O)NCCC=1CCCCC1"	0
3000059	"S(CC(=O)c1cc(F)c(F)cc1)c1oc(nn1)c1occc1"	0
650571	"O(C(C(=O)NC1CCCCC1)c1cc(OC)c(OC)cc1)C(=O)c1occc1"	0
1247999	"s1c(N2CCN(CC2)Cc2cc3OCOc3cc2)nc(c1)c1ccc(OC)cc1"	0
2999241	"Clc1cc(C(=O)c2cn(CC3OCCC3)c(=O)c(c2)C#N)c(O)cc1"	0
658319	"Brc1cc2c3c([nH]c2c(c1)C(=O)N)CCCC3"	0
5308967	"O=C(Nc1c(OC)cccc1)C=1C(n2[nH]cnc2=NC1C)c1cc(OC)c(O)cc1"	0
5308636	"Fc1cc(Nc2n3ncnc3nc(c2)C)c(cc1)C"	0
655672	"O(C(C)C)c1cc(C(=O)Nc2ccc(NC(=O)c3occc3)cc2)ccc1"	0
4150639	"S1CCn2c(=O)c(C(=O)N(C(C)C)Cc3ccccc3)cnc12"	0
875996	"O=C(N1CCN(CC1)C(=O)CCC1CCCC1)C1CC1"	0
658958	"s1c2c(CCN(C2)Cc2ccccc2)c2c1n1c(n(c2=O)Cc2ccccc2)nnc1"	0
965351	"o1c2c(c3c(cccc3C(=O)N)c1=O)cccc2"	0
5309270	"O=C(N(Cc1ccccc1)CC)Cn1nc2c(CCCC2)c1"	0
5389415	"O=C1N(C(=O)C2C1CC=CC2)c1[nH]n2C(C=C(N=c2n1)C)c1ccccc1"	0
2403348	"Clc1ccc(c2oc(nn2)C(=O)CSc2n(nnn2)c2ccc(cc2)C)cc1"	0
3236629	"O(c1c2c(n(c(=O)c1)C)cccc2)CCCC(=O)NCc1ncccc1"	0
2236915	"S(=O)(=O)(n1c2c(nc1C)cccc2)c1cc(OCC)c(F)cc1"	0
658006	"S(c1nc(N)c(c(c2ccc(OCCCC)cc2)c1C#N)C#N)CC(=O)N"	0
659786	"s1c(NC(NC(=O)c2ccccc2)(C(F)(F)F)C(OC)=O)ncc1"	0
648951	"S(c1n(CCOC)c(nn1)COc1ccccc1)CC(=O)N"	0
660681	"S(CC(=O)NC(C)(C)C)\C(=N\C(C)C)NC#N"	0
3236259	"O1C(CC(=O)NCCCN(CC(C)C)CC(C)C)C(=O)Nc2c1cccc2"	0
2206420	"S(=O)(=O)(N1CCCCCC1)c1ccc(NC(=O)CN2S(=O)(=O)c3c(C2=O)cccc3)cc1"	0
759953	"s1cc(CC(C)C)c(c1NC=O)C(OCC)=O"	0
647786	"Clc1c(nsc1Cl)C(OC(C(=O)NCc1occc1)C)=O"	0
786039	"S(=O)(=O)(Nc1c(cccc1)C(O)=O)C"	0
646970	"OC1=C(C(N(CCc2c3c([nH]c2)cccc3)C1=O)c1cc(OC)c(O)cc1)C(=O)C"	0
665575	"S(=O)(=O)(N1CC(C(CC1)c1ccc(F)cc1)COc1cc2OCOc2cc1)N(C)C"	0
3245493	"S(=O)(=O)(N1CCC2(OCCO2)CC1)N1CCC(CC1)C(=O)N1CC(CCC1)C(OCC)=O"	0
650100	"O(CCn1c2c(c(c1)C(=O)c1occc1)cccc2)c1c(OC)cccc1"	0
3242015	"Fc1ccc(Cn2c(=O)[nH]c(N3CCc4c(C3)cccc4)cc2=O)cc1"	0
765753	"O=C(Nc1cc2c(cc1)cccc2)c1cccnc1"	0
644418	"S(=O)(=O)(NCc1occc1)c1ccc(NC(=O)c2cc(OC)ccc2)cc1"	0
658130	"O(C1CCCN(C1)CC)C(=O)Nc1ccccc1"	0
1257184	"FC(F)(F)c1n2nc(cc2nc(c1)c1cc(OC)c(OC)cc1)C(=O)Nc1noc(c1)C"	0
1301379	"o1c(CN2C(=O)c3c(C2=O)ccc(c3)C(=O)Nc2c(cc(O)cc2)C(O)=O)ccc1"	0
662594	"s1c2n(nc1c1occc1)c(nn2)c1cc(OC)ccc1"	0
2208130	"S(=O)(=O)(N(CC(=O)Nc1c(SC)cccc1)c1cc(OC)c(OC)cc1)C"	0
649743	"S(c1n(c(nn1)CNc1ccc(F)cc1)C)CC(=O)Nc1ccc(cc1)C(OC)=O"	0
646172	"O=C(N1CCN(CC2C3CC(C2)C=C3)CC1)COc1ccc(OC)cc1"	0
649956	"S(c1n(CCC)c(nn1)c1cccnc1)CC(=O)NCCc1ccccc1"	0
891805	"Clc1c(n(nc1)CC)C(=O)Nc1c(Cl)ccc(Cl)c1"	0
3238643	"S(=O)(=O)(CCC(=O)NCCCN1CCCCC1)Cc1c(F)cccc1"	0
3241186	"O=C(N1C(CCCC1)C)c1noc(c1)c1cc(OC)ccc1"	0
3240121	"S(CC(=O)N1C(CCCC1)CC)c1oc(nn1)CNC(=O)c1cc(OC)c(OC)c(OC)c1"	0
2174083	"S(=O)(=O)(N1CCOCC1)c1cc(S(=O)(=O)N2CCOCC2)ccc1Oc1c(OC)cccc1"	0
1311777	"S(=O)(=O)(N(c1ccc(OCC)cc1)CC(O)=O)c1cc(OC)c(OC)cc1"	0
2867514	"S1C(N(c2c(n(n(c2=O)c2ccccc2)C)C)C(=O)C1)c1ccc(OC)cc1"	0
644898	"S(=O)(=O)(N1CCCCC1)c1ccc(NC(=O)Cn2c3c(sc2=O)cccc3)cc1"	0
5308717	"O=C1N(Cc2c1c(ccc2)C(=O)Nc1cc2OCCOc2cc1)CCC"	0
650557	"Clc1ccc(c2nn(c(N)c2)CC(OCC)=O)cc1"	0
5308111	"S(CC(=O)N1CCN(CC1)c1cc(OC)ccc1)Cc1nc(oc1C)c1ccc(OCC)cc1"	0
653707	"s1c(C2C3CN(CC=C3C(=C(N)C2(C#N)C#N)C#N)C(OC(C)(C)C)=O)ccc1"	0
660394	"S(=O)(=O)(N)c1ccc(CN(C2CC(=O)N(C2=O)c2ccc(OC)cc2)C(=O)C)cc1"	0
3238860	"s1c2ncnc(N3CCN(CC3)CC)c2c(c1C(=O)Nc1c(F)cccc1)C"	0
3243040	"S1(=O)(=O)Cc2c(nn(c2NC(=O)Cc2ccc(OC)cc2)c2c(c(ccc2)C)C)C1"	0
664757	"O(CCn1c2c(n(c(=O)[nH]c2=O)C)nc1N(Cc1ccccc1)C)c1ccccc1"	0
5307917	"O1N=C(CC1C(=O)N1CCN(CC1)c1ccccc1)c1c(OC)c(OC)ccc1"	0
650001	"O=C(NC1CCCC1)CN(c1cc2OCCOc2cc1)C(=O)CCC(=O)Nc1noc(c1)C"	0
3239156	"S(c1n(CCc2ccccc2)c(nn1)Cc1n(ccc1)C)CC(=O)Nc1sc(SCC)nn1"	0
757689	"o1c2c(nc1Nc1nc(c3ccccc3)c(cn1)C#N)cccc2"	0
2225490	"Clc1c(OCC(=O)Nc2scnn2)cc(cc1)C"	0
1260066	"S(c1n(c(nn1)Cc1ccccc1)c1ccccc1)CC(=O)Nc1sc(nn1)C"	0
5308063	"S(=O)(=O)(N1CC(CCC1)C(=O)NCc1occc1)c1c(noc1/C=C\N(C)C)C"	0
977239	"S(c1nc(N2CCOCC2)nc(NC(C)(C)C)n1)C"	0
665919	"Fc1ccc(CNC(=O)C2C3=C(NC(=O)C2)CC(CC3=O)(C)C)cc1"	0
976409	"S(=O)(=O)(Nc1cc2ncsc2cc1)c1c(ccc(c1)C)C"	0
3236786	"FC(F)(CCCOC(=O)CCC(=O)Nc1ccc(cc1)C)C(F)(F)F"	0
2946750	"S(c1n(c(nn1)c1sc(nc1C)N)CC=C)CC(=O)Nc1ccc(cc1)C(OCC)=O"	0
663100	"Clc1cc(c2n3nc(sc3nn2)c2ccc(Cl)cc2)ccc1"	0
663708	"Clc1ccc(n2ncc3c2ncn2c3nnc2C)cc1"	0
1129881	"O=C(N1c2c(CCc3c1cccc3)ccc(NC(OCC)=O)c2)N(C)C"	0
3930754	"S(=O)(=O)(N1CC(CC1=O)c1ccccc1)c1ccccc1"	0
654925	"O1c2c(OC1)ccc(OCc1onc(n1)c1ccccc1)c2"	0
5711796	"O(c1c(C2n3[nH]nnc3=NC(=C2C(=O)Nc2c(OC)cccc2)C)ccc(OC)c1)C"	0
3238254	"S(=O)(=O)(N1CCOCC1)c1cc2c(n(CC)cc(c2=O)C(=O)NCc2sccc2)cc1"	0
2827720	"Clc1cc(N2C(=O)C(SCC(O)=O)CC2=O)ccc1"	0
659382	"Fc1c(N2CCOCC2)ccc(NC(=O)c2ccncc2)c1"	0
3241691	"O=C(N1C(C=C(c2c1ccc(OC)c2)C)(C)C)C(N1C(=O)c2c(C1=O)cccc2)C"	0
5390047	"O=C1N(C(=O)C2C1C1(NC2CC(=O)N)c2c(NC1=O)cccc2)C1CCCCC1"	0
3243538	"S(=O)(=O)(NC(Cc1ccccc1)C(=O)NCC(OCC)=O)c1sccc1"	0
646845	"O=C(Nc1cc2CCCc2cc1)C1(NC(=O)NCC)CCCCC1"	0
5310273	"o1c2c(n(CCC(=O)NCCc3cc(OC)c(OC)cc3)c1=O)cccc2"	0
891955	"Clc1c(nn(c1)C)C(=O)NCCc1ccc(OC)cc1"	0
972376	"Brc1c(cc(OCC)c(OCC)c1)C(O)=O"	0
3241790	"S1C(CC(=O)Nc2sccn2)C(=O)N(CC(OCC)=O)C1=O"	0
2088026	"S(CC(=O)c1c(n(c(c1)C)CCOC)C)c1n(c(nn1)c1cccnc1)c1c(F)cccc1"	0
2851814	"Clc1c(c2noc(c2C(=O)NCC2OCCC2)C)cccc1"	0
3000043	"Clc1ccc(NC(=O)C(OC(=O)c2cc[n+]([O-])cc2)C)nc1"	0
3239520	"s1c2c(n(CC(=O)NCCCN(CCCC)C)c1=O)cccc2"	0
602523	"O1CCn2c1nc(N(CC)CC)nc2=O"	0
649790	"O=C(NCCc1ccccc1)C1N(CCC1)C(=O)Nc1ccc(cc1)C"	0
659126	"O1CCN(CC1)CCNC(=O)c1c2nc3c(nc2n(c1N)c1cc2OCOc2cc1)cccc3"	0
651204	"S(=O)(=O)(N1CC(CCC1)C(=O)Nc1cc2OCCOc2cc1)Cc1ccccc1"	0
2999546	"O(CC(=O)NCc1ccc(cc1)C)C(=O)c1c(onc1C)C"	0
2999342	"S(=O)(=O)(N1CCOCC1)c1c(ccc(c1)C(=O)Nc1c(n(n(c1=O)c1ccccc1)C)C)C"	0
927111	"O=C(Nc1nonc1NC(=O)C1CCCCC1)C1CCCCC1"	0
649578	"s1c(N(CCOC)C(=O)C)nnc1c1ncccc1"	0
5389789	"O=C1N(C(\C(C1=O)=C(\O)c1ccc(OC(C)C)cc1)c1cc(OCC)c(O)cc1)CCCOC"	0
1093379	"Clc1cc(S(=O)(=O)NC2CCCCC2)ccc1OCC(=O)NCc1cccnc1"	0
5309335	"o1c(c(nc1c1c(cccc1)C)CS(=O)CC(=O)NC(CC)C)C"	0
213713	"O(c1cc(c(CC(O)=O)cc1OC)C(=O)Cc1cc(OC)c(OC)cc1)C"	0
2944957	"Clc1ccc(C(=O)N(C2CS(=O)(=O)CC2)Cc2sccc2)cc1"	0
666242	"o1c2nc(n(CCc3ccccc3)c(=O)c2c(=O)c2c1cccc2)c1occc1"	0
655080	"o1c2c([nH]c(=O)c(c2c2ccccc2)C(O)=O)c2c1cccc2"	0
3242943	"Fc1c(NC(=O)CN2CCN(CC2)CC(=O)Nc2c(OC)ccc(c2)C)cccc1"	0
787300	"O(C(=O)C1CCN(CC1)C(=O)c1c(NC(=O)C)cccc1)C"	0
3240285	"O=C(N1CC(CC(C1)C)C)C1C(N(C(=O)c2c1cccc2)C)c1ccc(OC)cc1"	0
664152	"S(CC(=O)NCC1OCCC1)c1nc(nc2c3c(oc12)cccc3)C"	0
5398631	"O=C(C(C)(C)C)/C(=c1\[nH]c2c([nH]1)cccc2)C#N"	0
6602886	"s1\c(n(c(c1)c1ccccc1)CC=C)=C(\c1n2CCCCCc2nn1)C#N"	0
648937	"Clc1cc(c(OC)cc1)C(=O)Nc1nn(nn1)C"	0
732103	"O(C(=O)c1cc(NC(=O)c2cccnc2)ccc1)CC"	0
567261	"S(=O)(=O)(N1CCN(CC1)C)c1ccc(N)cc1"	0
667355	"Clc1cc(NC(=O)CSc2n(Cc3occc3)c(nn2)Cc2sccc2)ccc1"	0
664017	"s1c(nnc1NC(=O)CCC(=O)N1CCOCC1)CC(C)C"	0
648667	"O=c1n(c(nc2c1cc(NC(=O)C)cc2)C1CC1)Cc1ccc(OC)cc1"	0
3238289	"OC(=O)CC(n1cccc1)c1ccccc1"	0
660535	"O(C(=O)C(c1nc2c(nc1N1CCCC1)cccc2)C#N)CC=C"	0
3245680	"s1c(C2C3=C(Nc4[nH]c(SC)nc(=O)c24)CCCC3=O)ccc1"	0
647387	"O(CC(=O)c1ccccc1)C(=O)c1nccnc1"	0
3240839	"O1CCN(CC1)c1nc2c(c(c1)C)cc(NC(=O)CCC(=O)NCCCC)cc2"	0
2941372	"S(CC(=O)NC(c1ccccc1)C)c1oc(nn1)Cc1ccccc1"	0
656249	"S(=O)(=O)(N(Cc1c(OCC)cccc1)Cc1occc1)c1cc(OC)c(n2nnnc2)cc1"	0
3236373	"Clc1c2c3c(c(=O)n(O)c(=O)c3ccc2)cc1"	0
853427	"O(c1c(c2nc(nc(n2)C)NC(=O)C)cccc1)C(=O)C"	0
661806	"Brc1cc2c(NC(=O)CCN3CCN(CC3)C(OCC)=O)c([nH]c2cc1)C(OCC)=O"	0
2079294	"Fc1cc(NC(=O)CNC(=O)Nc2c(OC)cccc2)ccc1F"	0
2999794	"OC(CNCCCn1nc(cc1C)C)c1ccccc1"	0
3236615	"s1c(c2n(nnc2C(OCC)=O)c2nonc2N)ccc1"	0
2365408	"O=C(N1CCN(CC1)C(=O)c1occc1)COC(=O)c1c(C(=O)c2ccccc2)cccc1"	0
665603	"S=c1[nH]c2c([nH]1)ccc(OC)c2"	0
3373842	"S1C(Cc2nc(SCC(=O)Nc3ccc(cc3)C(OCC)=O)n(c(=O)c12)CC)C"	0
5308742	"s1c(N2CCC(CC2)C(=O)N2CCc3c(C2)cccc3)nnc1n1cccc1"	0
6602715	"Clc1c(C(OC(CN2CCN(CC2)C)C)=O)ccc(Cl)c1"	0
54695772	"O=C(NC1CCCCCCC1)Cc1c(O)c2c([nH]c1=O)cccc2"	0
3237326	"S(=O)(=O)(N1CC(CCC1)C(=O)NCCc1cc(OC)c(OC)cc1)CCC"	0
2219283	"S(CC(=O)Nc1c(scc1)C(OC)=O)c1n(nnn1)c1c(F)cccc1"	0
652626	"S(CC(=O)N1C(CCCC1C)C)c1oc(nn1)c1noc(c1)C"	0
3238890	"Brc1c(n2c(=O)c3c(nc2SCC(=O)NCc2occc2)[nH]nc3)cccc1"	0
2976147	"s1c(nnc1NC(=O)C1OCCC1)CCCC"	0
3000161	"OC=1CC(CC(=O)C1CC(=O)NC(=O)NCc1ccccc1)(C)C"	0
3315092	"O=C(N1CCN(CC1)c1c(OC)cccc1)Cn1nc(ccc1=O)c1ccc(OC)cc1"	0
1306940	"S(=O)(=O)(N(CC(=O)Nc1c(OC)cccc1)c1c(F)cccc1)C"	0
973140	"O=c1n(n(c(c1NC(=O)NCc1ccccc1)C)C)c1ccccc1"	0
765549	"N1(CCN(CC1)c1ncccc1)Cc1cc(ccc1)C"	0
791483	"S(c1n(CC)c(=O)c2c(n1)cccc2)CC(OCC)=O"	0
3245728	"O=C(NC1CCCCC1)C1CN(C(=O)C1)CCCC"	0
